hour_bj_str,type,mod,tag,avg_value,max_value,min_value,median_value,sample_count,host_count
2026-07-03 12:00:00,disk,sde_svctm,disk_latency_ms,49.71,49.71,49.71,49.71,1,1
2026-07-03 12:00:00,disk,sde_util,disk_util_percent,61.835,67.28,56.39,61.835,2,2
2026-07-03 12:00:00,pref,cpu_idle,cpu_percent,60.588,91.7,20.02,66.02000000000001,20,20
2026-07-03 12:00:00,pref,cpu_sys,cpu_percent,30.4275,49.79,3.4,26.84,20,20
2026-07-03 12:00:00,pref,cpu_usage,cpu_percent,44.89,73.54,6.04,50.88,20,20
2026-07-03 12:00:00,pref,cpu_user,cpu_percent,21.5935,49.69,1.15,19.505,20,20
2026-07-03 12:00:00,pref,cpu_wait,cpu_percent,22.66,46.95,0.05,18.235,20,20
2026-07-03 12:00:00,pref,load1,load_average,12.379000000000001,31.19,1.31,10.46,20,20
2026-07-03 12:00:00,pref,load15,load_average,16.305500000000002,30.8,0.59,15.469999999999999,20,20
2026-07-03 12:00:00,pref,load5,load_average,18.4675,31.8,3.44,18.67,20,20
2026-07-03 12:00:00,pref,mem_buff,mem_metric,73781.75,127981.0,15592.0,73185.0,20,20
2026-07-03 12:00:00,pref,mem_cache,mem_metric,66345.55,124331.0,7485.0,74402.0,20,20
2026-07-03 12:00:00,pref,mem_free,mem_metric,55496.9,119485.0,1183.0,63051.5,20,20
2026-07-03 12:00:00,pref,mem_swap,mem_metric,70621.4,128989.0,11206.0,69414.0,20,20
2026-07-03 12:00:00,pref,mem_used,mem_metric,57793.25,118148.0,1444.0,53997.5,20,20
2026-07-03 12:00:00,pref,net_in,net_speed_mb,533.703,989.93,62.22,557.785,20,20
2026-07-03 12:00:00,pref,net_out,net_speed_mb,521.0260000000001,926.59,79.17,477.66499999999996,20,20
2026-07-03 12:00:00,pref,net_pktin,net_packets,60189.3,95832.0,5816.0,66841.5,20,20
2026-07-03 12:00:00,pref,net_pktout,net_packets,52270.9,94510.0,2432.0,57574.0,20,20
2026-07-03 12:00:00,pref,proc_block,proc_count,189.85,326.0,29.0,208.5,20,20
2026-07-03 12:00:00,pref,proc_run,proc_count,262.05,478.0,34.0,295.0,20,20
2026-07-03 12:00:00,pref,proc_total,proc_count,255.9,456.0,12.0,286.5,20,20
2026-07-03 13:00:00,disk,sda_avgrq,disk_other_metric,460.63,460.63,460.63,460.63,1,1
2026-07-03 13:00:00,disk,sda_rqm,disk_rqm_per_sec,378.09,378.09,378.09,378.09,1,1
2026-07-03 13:00:00,disk,sda_util,disk_util_percent,52.88,52.88,52.88,52.88,1,1
2026-07-03 13:00:00,disk,sdb_util,disk_util_percent,37.45,37.45,37.45,37.45,1,1
2026-07-03 13:00:00,disk,sdc_avgrq,disk_other_metric,188.48,188.48,188.48,188.48,1,1
2026-07-03 13:00:00,disk,sdc_read,disk_rw_sectors,93571.0,93571.0,93571.0,93571.0,1,1
2026-07-03 13:00:00,disk,sdc_rqm,disk_rqm_per_sec,404.74,404.74,404.74,404.74,1,1
2026-07-03 13:00:00,disk,sdc_util,disk_util_percent,53.19,53.19,53.19,53.19,1,1
2026-07-03 13:00:00,disk,sdd_read,disk_rw_sectors,342640.0,342640.0,342640.0,342640.0,1,1
2026-07-03 13:00:00,disk,sdd_util,disk_util_percent,86.96,86.96,86.96,86.96,1,1
2026-07-03 13:00:00,disk,sde_await,disk_latency_ms,4.1,4.1,4.1,4.1,1,1
2026-07-03 13:00:00,disk,sde_util,disk_util_percent,67.35,67.35,67.35,67.35,1,1
2026-07-03 13:00:00,pref,cpu_idle,cpu_percent,55.29600000000001,91.34,27.19,52.53,20,20
2026-07-03 13:00:00,pref,cpu_sys,cpu_percent,24.506999999999998,40.67,3.08,30.03,20,20
2026-07-03 13:00:00,pref,cpu_usage,cpu_percent,39.561,67.69,9.1,39.65,20,20
2026-07-03 13:00:00,pref,cpu_user,cpu_percent,21.770999999999997,46.89,1.74,21.880000000000003,20,20
2026-07-03 13:00:00,pref,cpu_wait,cpu_percent,18.637999999999998,49.98,2.2,7.625,20,20
2026-07-03 13:00:00,pref,load1,load_average,14.716999999999999,31.23,1.1,14.055,20,20
2026-07-03 13:00:00,pref,load15,load_average,17.808500000000002,30.16,0.91,21.045,20,20
2026-07-03 13:00:00,pref,load5,load_average,14.352500000000001,29.92,1.32,12.920000000000002,20,20
2026-07-03 13:00:00,pref,mem_buff,mem_metric,74851.15,125405.0,11634.0,81942.5,20,20
2026-07-03 13:00:00,pref,mem_cache,mem_metric,56650.1,115760.0,1577.0,58380.0,20,20
2026-07-03 13:00:00,pref,mem_free,mem_metric,79505.25,126179.0,11961.0,74564.5,20,20
2026-07-03 13:00:00,pref,mem_swap,mem_metric,61265.95,127984.0,2220.0,58233.5,20,20
2026-07-03 13:00:00,pref,mem_used,mem_metric,80089.65,129461.0,20831.0,89992.5,20,20
2026-07-03 13:00:00,pref,net_in,net_speed_mb,482.1905,973.53,6.94,429.065,20,20
2026-07-03 13:00:00,pref,net_out,net_speed_mb,671.1915,995.33,151.31,614.1949999999999,20,20
2026-07-03 13:00:00,pref,net_pktin,net_packets,50832.95,97427.0,3275.0,53355.0,20,20
2026-07-03 13:00:00,pref,net_pktout,net_packets,46933.0,97876.0,432.0,59484.0,20,20
2026-07-03 13:00:00,pref,proc_block,proc_count,268.55,492.0,55.0,263.0,20,20
2026-07-03 13:00:00,pref,proc_run,proc_count,236.85,497.0,12.0,208.0,20,20
2026-07-03 13:00:00,pref,proc_total,proc_count,243.25,484.0,32.0,223.5,20,20
2026-07-03 14:00:00,disk,sda_avgrq,disk_other_metric,521.15,740.54,301.76,521.15,2,2
2026-07-03 14:00:00,disk,sda_await,disk_latency_ms,28.92,28.92,28.92,28.92,1,1
2026-07-03 14:00:00,disk,sdb_read,disk_rw_sectors,311397.0,311397.0,311397.0,311397.0,1,1
2026-07-03 14:00:00,disk,sdb_rqm,disk_rqm_per_sec,120.33,120.33,120.33,120.33,1,1
2026-07-03 14:00:00,disk,sdb_write,disk_rw_sectors,328200.0,328200.0,328200.0,328200.0,1,1
2026-07-03 14:00:00,disk,sdc_avgrq,disk_other_metric,60.96,60.96,60.96,60.96,1,1
2026-07-03 14:00:00,disk,sdd_rqm,disk_rqm_per_sec,70.07,70.07,70.07,70.07,1,1
2026-07-03 14:00:00,disk,sdd_svctm,disk_latency_ms,11.13,11.13,11.13,11.13,1,1
2026-07-03 14:00:00,disk,sdd_util,disk_util_percent,41.605000000000004,59.78,23.43,41.605000000000004,2,2
2026-07-03 14:00:00,disk,sde_write,disk_rw_sectors,427706.0,427706.0,427706.0,427706.0,1,1
2026-07-03 14:00:00,pref,cpu_idle,cpu_percent,59.7615,92.24,27.33,53.685,20,20
2026-07-03 14:00:00,pref,cpu_sys,cpu_percent,25.016,48.21,8.74,22.96,20,20
2026-07-03 14:00:00,pref,cpu_usage,cpu_percent,47.5745,79.45,7.28,44.480000000000004,20,20
2026-07-03 14:00:00,pref,cpu_user,cpu_percent,26.944499999999998,47.35,1.26,30.340000000000003,20,20
2026-07-03 14:00:00,pref,cpu_wait,cpu_percent,17.062,44.13,0.46,9.23,20,20
2026-07-03 14:00:00,pref,load1,load_average,12.674000000000001,29.05,2.11,12.635000000000002,20,20
2026-07-03 14:00:00,pref,load15,load_average,17.009,31.07,0.12,15.03,20,20
2026-07-03 14:00:00,pref,load5,load_average,18.038,30.4,0.96,15.9,20,20
2026-07-03 14:00:00,pref,mem_buff,mem_metric,67004.4,124768.0,15091.0,61425.5,20,20
2026-07-03 14:00:00,pref,mem_cache,mem_metric,67821.5,119272.0,1127.0,65468.5,20,20
2026-07-03 14:00:00,pref,mem_free,mem_metric,72756.45,125863.0,5255.0,82927.5,20,20
2026-07-03 14:00:00,pref,mem_swap,mem_metric,59865.95,129576.0,2940.0,64161.0,20,20
2026-07-03 14:00:00,pref,mem_used,mem_metric,65687.55,128481.0,16302.0,58657.0,20,20
2026-07-03 14:00:00,pref,net_in,net_speed_mb,532.1895000000001,967.91,90.31,587.35,20,20
2026-07-03 14:00:00,pref,net_out,net_speed_mb,471.483,890.58,68.38,434.78,20,20
2026-07-03 14:00:00,pref,net_pktin,net_packets,44363.1,97728.0,4639.0,39362.5,20,20
2026-07-03 14:00:00,pref,net_pktout,net_packets,41315.0,93357.0,1274.0,26853.0,20,20
2026-07-03 14:00:00,pref,proc_block,proc_count,223.1,426.0,42.0,232.0,20,20
2026-07-03 14:00:00,pref,proc_run,proc_count,298.55,496.0,19.0,314.0,20,20
2026-07-03 14:00:00,pref,proc_total,proc_count,247.95,478.0,21.0,300.5,20,20
2026-07-03 15:00:00,disk,sda_svctm,disk_latency_ms,12.12,12.12,12.12,12.12,1,1
2026-07-03 15:00:00,disk,sdb_avgrq,disk_other_metric,203.34,203.34,203.34,203.34,1,1
2026-07-03 15:00:00,disk,sdb_svctm,disk_latency_ms,2.44,2.44,2.44,2.44,1,1
2026-07-03 15:00:00,disk,sdb_util,disk_util_percent,68.805,96.78,40.83,68.805,2,2
2026-07-03 15:00:00,disk,sdd_svctm,disk_latency_ms,6.79,6.79,6.79,6.79,1,1
2026-07-03 15:00:00,disk,sdd_util,disk_util_percent,84.71,84.71,84.71,84.71,1,1
2026-07-03 15:00:00,disk,sde_avgrq,disk_other_metric,857.54,857.54,857.54,857.54,1,1
2026-07-03 15:00:00,disk,sde_await,disk_latency_ms,24.295,39.31,9.28,24.295,2,2
2026-07-03 15:00:00,disk,sde_svctm,disk_latency_ms,36.26,36.26,36.26,36.26,1,1
2026-07-03 15:00:00,disk,sde_util,disk_util_percent,91.47,91.47,91.47,91.47,1,1
2026-07-03 15:00:00,pref,cpu_idle,cpu_percent,46.900999999999996,88.82,21.99,40.78,20,20
2026-07-03 15:00:00,pref,cpu_sys,cpu_percent,21.221,47.5,0.69,20.525,20,20
2026-07-03 15:00:00,pref,cpu_usage,cpu_percent,44.821,71.93,11.52,48.0,20,20
2026-07-03 15:00:00,pref,cpu_user,cpu_percent,27.372500000000002,42.82,0.87,28.1,20,20
2026-07-03 15:00:00,pref,cpu_wait,cpu_percent,25.448,46.55,0.67,24.87,20,20
2026-07-03 15:00:00,pref,load1,load_average,15.95,31.49,1.88,16.265,20,20
2026-07-03 15:00:00,pref,load15,load_average,16.7865,31.35,4.35,16.41,20,20
2026-07-03 15:00:00,pref,load5,load_average,17.817500000000003,31.59,2.38,18.195,20,20
2026-07-03 15:00:00,pref,mem_buff,mem_metric,76211.95,129900.0,10427.0,95492.0,20,20
2026-07-03 15:00:00,pref,mem_cache,mem_metric,66303.75,124420.0,11335.0,78881.0,20,20
2026-07-03 15:00:00,pref,mem_free,mem_metric,70907.6,118489.0,6161.0,72776.0,20,20
2026-07-03 15:00:00,pref,mem_swap,mem_metric,63484.35,113569.0,22221.0,56713.0,20,20
2026-07-03 15:00:00,pref,mem_used,mem_metric,59119.45,119261.0,2424.0,54656.5,20,20
2026-07-03 15:00:00,pref,net_in,net_speed_mb,426.5735000000001,902.19,8.29,389.06,20,20
2026-07-03 15:00:00,pref,net_out,net_speed_mb,462.8335,931.78,71.93,442.78999999999996,20,20
2026-07-03 15:00:00,pref,net_pktin,net_packets,47808.6,96739.0,122.0,53786.5,20,20
2026-07-03 15:00:00,pref,net_pktout,net_packets,49622.5,99589.0,3262.0,49464.0,20,20
2026-07-03 15:00:00,pref,proc_block,proc_count,284.7,486.0,42.0,319.0,20,20
2026-07-03 15:00:00,pref,proc_run,proc_count,247.8,482.0,17.0,258.5,20,20
2026-07-03 15:00:00,pref,proc_total,proc_count,235.95,468.0,14.0,218.0,20,20
2026-07-03 16:00:00,disk,sda_avgrq,disk_other_metric,695.63,695.63,695.63,695.63,1,1
2026-07-03 16:00:00,disk,sda_await,disk_latency_ms,38.8,38.8,38.8,38.8,1,1
2026-07-03 16:00:00,disk,sda_util,disk_util_percent,91.51,91.51,91.51,91.51,1,1
2026-07-03 16:00:00,disk,sdb_await,disk_latency_ms,15.23,15.23,15.23,15.23,1,1
2026-07-03 16:00:00,disk,sdb_svctm,disk_latency_ms,23.35,23.35,23.35,23.35,1,1
2026-07-03 16:00:00,disk,sdc_read,disk_rw_sectors,391579.0,391579.0,391579.0,391579.0,1,1
2026-07-03 16:00:00,disk,sdc_rqm,disk_rqm_per_sec,436.81,436.81,436.81,436.81,1,1
2026-07-03 16:00:00,disk,sdd_rqm,disk_rqm_per_sec,134.23,134.23,134.23,134.23,1,1
2026-07-03 16:00:00,disk,sdd_write,disk_rw_sectors,371340.5,491341.0,251340.0,371340.5,2,2
2026-07-03 16:00:00,disk,sde_avgrq,disk_other_metric,261.56,261.56,261.56,261.56,1,1
2026-07-03 16:00:00,disk,sde_util,disk_util_percent,53.37,53.37,53.37,53.37,1,1
2026-07-03 16:00:00,pref,cpu_idle,cpu_percent,59.5785,94.28,21.82,58.1,20,20
2026-07-03 16:00:00,pref,cpu_sys,cpu_percent,29.160500000000003,45.99,2.35,32.93,20,20
2026-07-03 16:00:00,pref,cpu_usage,cpu_percent,44.595,78.23,6.96,51.475,20,20
2026-07-03 16:00:00,pref,cpu_user,cpu_percent,25.2605,48.71,0.1,26.215,20,20
2026-07-03 16:00:00,pref,cpu_wait,cpu_percent,18.561500000000002,49.78,1.62,14.094999999999999,20,20
2026-07-03 16:00:00,pref,load1,load_average,15.8165,31.76,0.46,18.055,20,20
2026-07-03 16:00:00,pref,load15,load_average,18.23,29.26,1.05,20.14,20,20
2026-07-03 16:00:00,pref,load5,load_average,15.544,31.42,3.0,16.67,20,20
2026-07-03 16:00:00,pref,mem_buff,mem_metric,62225.05,121704.0,3095.0,57766.5,20,20
2026-07-03 16:00:00,pref,mem_cache,mem_metric,63846.25,128635.0,13621.0,49233.5,20,20
2026-07-03 16:00:00,pref,mem_free,mem_metric,54480.1,110215.0,15407.0,46526.0,20,20
2026-07-03 16:00:00,pref,mem_swap,mem_metric,60033.3,127974.0,14758.0,56293.5,20,20
2026-07-03 16:00:00,pref,mem_used,mem_metric,66350.85,127010.0,1613.0,70008.0,20,20
2026-07-03 16:00:00,pref,net_in,net_speed_mb,485.82699999999994,971.79,33.08,512.05,20,20
2026-07-03 16:00:00,pref,net_out,net_speed_mb,515.3109999999999,890.88,99.59,576.7049999999999,20,20
2026-07-03 16:00:00,pref,net_pktin,net_packets,65977.55,97510.0,36972.0,64799.0,20,20
2026-07-03 16:00:00,pref,net_pktout,net_packets,50965.15,99174.0,1845.0,49527.0,20,20
2026-07-03 16:00:00,pref,proc_block,proc_count,229.6,498.0,3.0,237.5,20,20
2026-07-03 16:00:00,pref,proc_run,proc_count,246.15,500.0,14.0,222.0,20,20
2026-07-03 16:00:00,pref,proc_total,proc_count,293.45,481.0,54.0,316.5,20,20
2026-07-03 17:00:00,disk,sda_avgrq,disk_other_metric,499.3,499.3,499.3,499.3,1,1
2026-07-03 17:00:00,disk,sda_await,disk_latency_ms,33.245,45.73,20.76,33.245,2,2
2026-07-03 17:00:00,disk,sda_write,disk_rw_sectors,73378.0,73378.0,73378.0,73378.0,1,1
2026-07-03 17:00:00,disk,sdb_avgrq,disk_other_metric,763.36,763.36,763.36,763.36,1,1
2026-07-03 17:00:00,disk,sdb_await,disk_latency_ms,11.58,11.58,11.58,11.58,1,1
2026-07-03 17:00:00,disk,sdb_rqm,disk_rqm_per_sec,130.39,130.39,130.39,130.39,1,1
2026-07-03 17:00:00,disk,sdb_svctm,disk_latency_ms,16.19,23.1,9.28,16.19,2,2
2026-07-03 17:00:00,disk,sdb_util,disk_util_percent,29.52,29.52,29.52,29.52,1,1
2026-07-03 17:00:00,disk,sdd_rqm,disk_rqm_per_sec,261.97,261.97,261.97,261.97,1,1
2026-07-03 17:00:00,disk,sde_write,disk_rw_sectors,388629.0,388629.0,388629.0,388629.0,1,1
2026-07-03 17:00:00,pref,cpu_idle,cpu_percent,55.0215,93.54,21.98,55.915,20,20
2026-07-03 17:00:00,pref,cpu_sys,cpu_percent,31.472500000000004,49.99,3.89,37.58,20,20
2026-07-03 17:00:00,pref,cpu_usage,cpu_percent,40.403499999999994,66.57,5.74,49.64,20,20
2026-07-03 17:00:00,pref,cpu_user,cpu_percent,28.5815,49.71,1.85,31.15,20,20
2026-07-03 17:00:00,pref,cpu_wait,cpu_percent,25.7805,46.8,2.48,31.905,20,20
2026-07-03 17:00:00,pref,load1,load_average,13.928,27.83,3.55,15.94,20,20
2026-07-03 17:00:00,pref,load15,load_average,16.9205,31.19,0.93,15.7,20,20
2026-07-03 17:00:00,pref,load5,load_average,14.1925,29.56,1.29,13.96,20,20
2026-07-03 17:00:00,pref,mem_buff,mem_metric,54547.25,118947.0,2122.0,49371.5,20,20
2026-07-03 17:00:00,pref,mem_cache,mem_metric,61562.3,121818.0,5013.0,42108.0,20,20
2026-07-03 17:00:00,pref,mem_free,mem_metric,67094.75,129501.0,2168.0,62142.5,20,20
2026-07-03 17:00:00,pref,mem_swap,mem_metric,73984.95,124181.0,2170.0,80915.5,20,20
2026-07-03 17:00:00,pref,mem_used,mem_metric,43564.85,112894.0,1590.0,28217.5,20,20
2026-07-03 17:00:00,pref,net_in,net_speed_mb,514.9095,959.76,56.2,467.955,20,20
2026-07-03 17:00:00,pref,net_out,net_speed_mb,420.7415,929.42,19.05,329.47,20,20
2026-07-03 17:00:00,pref,net_pktin,net_packets,52423.95,95721.0,15544.0,49015.0,20,20
2026-07-03 17:00:00,pref,net_pktout,net_packets,54712.9,96312.0,1308.0,59807.0,20,20
2026-07-03 17:00:00,pref,proc_block,proc_count,262.75,474.0,23.0,234.5,20,20
2026-07-03 17:00:00,pref,proc_run,proc_count,244.2,463.0,11.0,232.0,20,20
2026-07-03 17:00:00,pref,proc_total,proc_count,267.85,472.0,46.0,267.5,20,20
2026-07-03 18:00:00,disk,sda_rqm,disk_rqm_per_sec,137.235,266.11,8.36,137.235,2,2
2026-07-03 18:00:00,disk,sda_svctm,disk_latency_ms,33.0,33.0,33.0,33.0,1,1
2026-07-03 18:00:00,disk,sdb_write,disk_rw_sectors,56107.0,56107.0,56107.0,56107.0,1,1
2026-07-03 18:00:00,disk,sdc_svctm,disk_latency_ms,40.68,40.68,40.68,40.68,1,1
2026-07-03 18:00:00,disk,sdd_await,disk_latency_ms,3.12,3.12,3.12,3.12,1,1
2026-07-03 18:00:00,disk,sdd_read,disk_rw_sectors,441736.0,441736.0,441736.0,441736.0,1,1
2026-07-03 18:00:00,disk,sdd_rqm,disk_rqm_per_sec,382.17,382.17,382.17,382.17,1,1
2026-07-03 18:00:00,disk,sdd_svctm,disk_latency_ms,7.53,7.53,7.53,7.53,1,1
2026-07-03 18:00:00,disk,sdd_write,disk_rw_sectors,265149.0,265149.0,265149.0,265149.0,1,1
2026-07-03 18:00:00,disk,sde_rqm,disk_rqm_per_sec,353.58,353.58,353.58,353.58,1,1
2026-07-03 18:00:00,disk,sde_svctm,disk_latency_ms,48.88,48.88,48.88,48.88,1,1
2026-07-03 18:00:00,pref,cpu_idle,cpu_percent,57.6385,94.81,22.16,58.765,20,20
2026-07-03 18:00:00,pref,cpu_sys,cpu_percent,21.5375,49.69,3.31,20.88,20,20
2026-07-03 18:00:00,pref,cpu_usage,cpu_percent,40.9925,76.33,10.62,36.555,20,20
2026-07-03 18:00:00,pref,cpu_user,cpu_percent,27.198500000000003,46.59,1.05,29.6,20,20
2026-07-03 18:00:00,pref,cpu_wait,cpu_percent,24.414,48.71,0.45,19.615000000000002,20,20
2026-07-03 18:00:00,pref,load1,load_average,18.7635,31.24,4.43,18.545,20,20
2026-07-03 18:00:00,pref,load15,load_average,14.2035,28.38,0.4,13.89,20,20
2026-07-03 18:00:00,pref,load5,load_average,17.5275,31.7,2.65,17.755000000000003,20,20
2026-07-03 18:00:00,pref,mem_buff,mem_metric,76346.65,127008.0,5449.0,71310.0,20,20
2026-07-03 18:00:00,pref,mem_cache,mem_metric,51953.9,123146.0,2892.0,33950.5,20,20
2026-07-03 18:00:00,pref,mem_free,mem_metric,72162.75,126388.0,6144.0,75771.0,20,20
2026-07-03 18:00:00,pref,mem_swap,mem_metric,45251.25,122763.0,1822.0,36561.5,20,20
2026-07-03 18:00:00,pref,mem_used,mem_metric,61885.7,127662.0,3249.0,52508.5,20,20
2026-07-03 18:00:00,pref,net_in,net_speed_mb,479.19750000000005,976.02,5.78,517.1800000000001,20,20
2026-07-03 18:00:00,pref,net_out,net_speed_mb,564.0115,988.97,70.82,605.9100000000001,20,20
2026-07-03 18:00:00,pref,net_pktin,net_packets,41684.0,91769.0,580.0,47690.0,20,20
2026-07-03 18:00:00,pref,net_pktout,net_packets,63648.2,99452.0,9336.0,67275.0,20,20
2026-07-03 18:00:00,pref,proc_block,proc_count,265.9,449.0,25.0,276.0,20,20
2026-07-03 18:00:00,pref,proc_run,proc_count,272.45,495.0,6.0,254.5,20,20
2026-07-03 18:00:00,pref,proc_total,proc_count,209.15,459.0,4.0,198.0,20,20
2026-07-03 19:00:00,disk,sda_avgrq,disk_other_metric,990.23,990.23,990.23,990.23,1,1
2026-07-03 19:00:00,disk,sda_rqm,disk_rqm_per_sec,351.42,351.42,351.42,351.42,1,1
2026-07-03 19:00:00,disk,sda_svctm,disk_latency_ms,13.63,13.63,13.63,13.63,1,1
2026-07-03 19:00:00,disk,sdb_read,disk_rw_sectors,469128.0,469128.0,469128.0,469128.0,1,1
2026-07-03 19:00:00,disk,sdb_svctm,disk_latency_ms,42.28,42.28,42.28,42.28,1,1
2026-07-03 19:00:00,disk,sdc_avgrq,disk_other_metric,794.94,794.94,794.94,794.94,1,1
2026-07-03 19:00:00,disk,sdc_rqm,disk_rqm_per_sec,80.815,114.88,46.75,80.815,2,2
2026-07-03 19:00:00,disk,sdd_await,disk_latency_ms,47.97,47.97,47.97,47.97,1,1
2026-07-03 19:00:00,disk,sdd_svctm,disk_latency_ms,12.7,12.7,12.7,12.7,1,1
2026-07-03 19:00:00,disk,sde_avgrq,disk_other_metric,684.04,684.04,684.04,684.04,1,1
2026-07-03 19:00:00,disk,sde_await,disk_latency_ms,27.68,27.68,27.68,27.68,1,1
2026-07-03 19:00:00,pref,cpu_idle,cpu_percent,55.975,91.07,23.86,56.629999999999995,20,20
2026-07-03 19:00:00,pref,cpu_sys,cpu_percent,21.5365,46.3,0.76,21.53,20,20
2026-07-03 19:00:00,pref,cpu_usage,cpu_percent,42.456,76.0,8.68,39.4,20,20
2026-07-03 19:00:00,pref,cpu_user,cpu_percent,22.6565,49.95,0.33,24.060000000000002,20,20
2026-07-03 19:00:00,pref,cpu_wait,cpu_percent,24.221,43.14,0.83,24.175,20,20
2026-07-03 19:00:00,pref,load1,load_average,16.155,28.9,0.83,17.235,20,20
2026-07-03 19:00:00,pref,load15,load_average,13.4815,22.72,1.26,12.66,20,20
2026-07-03 19:00:00,pref,load5,load_average,14.564000000000002,28.52,1.0,14.170000000000002,20,20
2026-07-03 19:00:00,pref,mem_buff,mem_metric,59824.3,128422.0,2794.0,62821.5,20,20
2026-07-03 19:00:00,pref,mem_cache,mem_metric,68089.85,130941.0,1931.0,87066.0,20,20
2026-07-03 19:00:00,pref,mem_free,mem_metric,60487.35,102931.0,6877.0,68222.0,20,20
2026-07-03 19:00:00,pref,mem_swap,mem_metric,75452.9,128656.0,2110.0,71924.0,20,20
2026-07-03 19:00:00,pref,mem_used,mem_metric,77075.25,128879.0,26378.0,68416.0,20,20
2026-07-03 19:00:00,pref,net_in,net_speed_mb,410.3745,914.95,29.21,375.05,20,20
2026-07-03 19:00:00,pref,net_out,net_speed_mb,511.29049999999995,948.69,0.56,484.66499999999996,20,20
2026-07-03 19:00:00,pref,net_pktin,net_packets,37769.05,79813.0,244.0,44963.0,20,20
2026-07-03 19:00:00,pref,net_pktout,net_packets,42234.0,92312.0,5680.0,39009.5,20,20
2026-07-03 19:00:00,pref,proc_block,proc_count,253.45,437.0,1.0,268.5,20,20
2026-07-03 19:00:00,pref,proc_run,proc_count,322.6,483.0,111.0,321.0,20,20
2026-07-03 19:00:00,pref,proc_total,proc_count,279.7,445.0,76.0,312.5,20,20
2026-07-03 20:00:00,disk,sda_avgrq,disk_other_metric,566.7,566.7,566.7,566.7,1,1
2026-07-03 20:00:00,disk,sda_read,disk_rw_sectors,262559.0,262559.0,262559.0,262559.0,1,1
2026-07-03 20:00:00,disk,sda_util,disk_util_percent,96.89,96.89,96.89,96.89,1,1
2026-07-03 20:00:00,disk,sdb_rqm,disk_rqm_per_sec,398.895,480.73,317.06,398.895,2,1
2026-07-03 20:00:00,disk,sdc_avgrq,disk_other_metric,899.31,899.31,899.31,899.31,1,1
2026-07-03 20:00:00,disk,sdc_rqm,disk_rqm_per_sec,89.68,89.68,89.68,89.68,1,1
2026-07-03 20:00:00,disk,sdd_rqm,disk_rqm_per_sec,48.84,48.84,48.84,48.84,1,1
2026-07-03 20:00:00,disk,sde_read,disk_rw_sectors,394397.0,394397.0,394397.0,394397.0,1,1
2026-07-03 20:00:00,disk,sde_rqm,disk_rqm_per_sec,159.97,170.3,149.64,159.97,2,2
2026-07-03 20:00:00,disk,sde_svctm,disk_latency_ms,16.65,16.65,16.65,16.65,1,1
2026-07-03 20:00:00,pref,cpu_idle,cpu_percent,59.915,90.41,25.27,63.980000000000004,20,20
2026-07-03 20:00:00,pref,cpu_sys,cpu_percent,23.2655,48.87,2.04,21.880000000000003,20,20
2026-07-03 20:00:00,pref,cpu_usage,cpu_percent,47.9835,79.57,8.83,52.480000000000004,20,20
2026-07-03 20:00:00,pref,cpu_user,cpu_percent,27.907999999999998,49.9,7.62,28.055,20,20
2026-07-03 20:00:00,pref,cpu_wait,cpu_percent,29.819,47.03,10.9,29.545,20,20
2026-07-03 20:00:00,pref,load1,load_average,14.2925,31.76,1.26,12.46,20,20
2026-07-03 20:00:00,pref,load15,load_average,13.282499999999999,28.54,1.43,13.885000000000002,20,20
2026-07-03 20:00:00,pref,load5,load_average,17.3755,31.17,0.42,19.880000000000003,20,20
2026-07-03 20:00:00,pref,mem_buff,mem_metric,62556.25,123642.0,2345.0,73424.5,20,20
2026-07-03 20:00:00,pref,mem_cache,mem_metric,69660.4,129873.0,1679.0,66806.0,20,20
2026-07-03 20:00:00,pref,mem_free,mem_metric,58077.7,127528.0,5030.0,52421.5,20,20
2026-07-03 20:00:00,pref,mem_swap,mem_metric,61461.7,130855.0,2189.0,53375.0,20,20
2026-07-03 20:00:00,pref,mem_used,mem_metric,66450.7,119469.0,20529.0,60538.0,20,20
2026-07-03 20:00:00,pref,net_in,net_speed_mb,480.34049999999996,988.03,61.51,527.165,20,20
2026-07-03 20:00:00,pref,net_out,net_speed_mb,487.01099999999997,986.03,39.52,495.505,20,20
2026-07-03 20:00:00,pref,net_pktin,net_packets,51174.45,99825.0,8194.0,53340.5,20,20
2026-07-03 20:00:00,pref,net_pktout,net_packets,57714.65,95210.0,10194.0,61772.0,20,20
2026-07-03 20:00:00,pref,proc_block,proc_count,210.1,391.0,10.0,213.0,20,20
2026-07-03 20:00:00,pref,proc_run,proc_count,256.8,485.0,3.0,289.5,20,20
2026-07-03 20:00:00,pref,proc_total,proc_count,248.1,428.0,41.0,236.0,20,20
2026-07-03 21:00:00,disk,sda_read,disk_rw_sectors,71608.5,140494.0,2723.0,71608.5,2,2
2026-07-03 21:00:00,disk,sdb_read,disk_rw_sectors,69471.0,69471.0,69471.0,69471.0,1,1
2026-07-03 21:00:00,disk,sdb_svctm,disk_latency_ms,11.48,11.48,11.48,11.48,1,1
2026-07-03 21:00:00,disk,sdb_write,disk_rw_sectors,225957.0,225957.0,225957.0,225957.0,1,1
2026-07-03 21:00:00,disk,sdc_svctm,disk_latency_ms,20.46,20.46,20.46,20.46,1,1
2026-07-03 21:00:00,disk,sdd_avgrq,disk_other_metric,798.06,798.06,798.06,798.06,1,1
